kepid,koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_srad,disposition,koi_score
1000497,9.273965016713847,0.7938510744700673,375.86322560395763,1.8251940459612233,1675.9364092538624,4633.501335012855,9.275124282031879,5114.599023503042,1.0513898244397362,FALSE POSITIVE,0.3297720701853647
1000497,0.1576093155954814,0.0055809965849909,1124.027974267824,,1246.2388328675122,25527.00114020818,11.033724737974243,3824.159835448152,0.7973112106753535,FALSE POSITIVE,0.06536068385358841
1000497,73.20093083033753,2.2186705625893897,784.8057387592635,18.33549183423266,681.0741718942097,161915.28645480782,43.46074436417908,5386.403072365251,0.7383782232590033,FALSE POSITIVE,0.23707187273425245
1000498,9.08042422287904,1.2220088159519624,1277.8689239363641,18.870273916156403,594.4725928545583,310085.80780298216,14.707557070952426,6627.924985516827,1.1625322112759469,FALSE POSITIVE,0.25533377008143754
1000498,0.210074333197438,0.02546320151111886,742.5740732118816,13.59283191541095,2210.1013823188932,729.5782381151049,29.553171297123843,4946.0653161577575,1.2445959493139385,CANDIDATE,0.5915591906292088
1000498,0.10344075057279215,0.015478529325263468,256.6056097509344,,2011.0398453910743,5977.145978348615,26.28426949934602,5292.0876899338855,1.142835905733017,FALSE POSITIVE,0.42652162314194875
1000499,2.8801609970384936,0.32540515284665017,606.681107513971,1.9857476527409417,1892.0841219414704,8669.739947186523,46.47264004762001,4915.5007843780495,1.4940265971986355,FALSE POSITIVE,0.04871785058767684
1000499,0.4765980761727974,0.06608244955196035,348.57559072599497,,325.95668830939866,797970.3058057436,29.69668985734458,4749.961822356879,0.7828556761846845,FALSE POSITIVE,0.1609453924054576
1000499,0.7605530068060656,0.048696193739339234,1196.06451574801,11.005564720794277,1824.8480762281356,8308.61971076636,50.47135404196246,4841.886506908306,0.9293882837634772,CANDIDATE,0.719752980141636
1000500,0.14661721657069132,0.003457801567237107,705.0102413338063,18.494404526013835,1475.916498813429,4000.6039009215838,14.94513015460915,5385.21117836545,0.8156043814141282,FALSE POSITIVE,0.5661393339715968
1000500,2.948099412428166,0.1529156835928519,720.5678968239409,22.1880370966018,1116.1131311307815,23686.990521649823,23.86661442915263,5630.35720265711,1.0257935133587905,FALSE POSITIVE,0.3724784973020677
1000500,3.2452385684347553,0.29161484801261767,1328.0895701928273,23.650202671348424,215.91621984510155,617612.6454577051,42.88823065552074,5693.6553166314925,0.5107899653582374,FALSE POSITIVE,0.5300196675641627
1000501,36.18580713801995,4.970932011741221,1378.2341974550288,21.420050849900772,1348.854070997596,15067.273911216764,21.162665802640547,6292.395039415735,1.347640701177892,FALSE POSITIVE,0.5810435505176339
1000501,0.4808036723528295,0.06927634889159895,456.2037681495032,15.979014454779167,1777.2105843601123,10353.910687082605,16.781970451135958,5107.3253464739155,1.2352848365183078,FALSE POSITIVE,0.5303425942103173
1000501,9.54891940049619,0.2022289512433204,1272.4905112599204,11.351874091908206,2022.8214354848822,1902.468720600805,45.74269548180524,7479.948368290598,1.0574375614769247,FALSE POSITIVE,0.583324125222247
1000502,0.03949111731730336,0.001629340595863691,471.6868749711299,11.280828215089832,417.41615720113987,1738219.7381247892,40.84439297133406,5528.468940438411,1.875449535241612,FALSE POSITIVE,0.46622486417829573
1000502,0.6329316997074139,0.06941241904251437,771.5482695018001,4.0700911493432885,1565.876309420711,13882.500958651604,45.805523174871134,6547.70156887761,1.1157738384936369,FALSE POSITIVE,0.5322938279673343
1000502,0.6170403665078426,0.071349080714247,588.2511102674647,2.4258512758293773,298.6395476306451,2682020.8581941207,34.60083192615872,6846.48059555603,0.8113064407510129,FALSE POSITIVE,0.2948709239177557
1000503,4.167263323520139,0.22391470298533922,1271.2895481931362,17.785326957214487,,1013.3954646291968,67.3340218968545,6896.465700455733,0.5362537060095622,CANDIDATE,0.6360537234523638
1000503,8.98789298489795,0.453638633302507,746.8689243407815,13.13754757466911,535.6366530623661,852252.180611181,64.25175389406454,3960.9450784295313,0.6866710467323596,CANDIDATE,0.7431360094667465
1000503,2.0519237520813833,0.19454431815222448,260.8573460617814,15.343878088077316,2100.4701393559103,735.440781217937,48.28363134856596,7518.096732835487,0.7002762806156555,CANDIDATE,0.8765402892879468
1000504,12.493153909196728,1.8633837824766608,373.26145792851617,11.00934852322862,1794.7336044125898,7381.721495576518,110.38973808829854,6791.747850732631,1.3931873371767545,CONFIRMED,0.896475387204123
1000504,1.8021928341420612,0.20204925227093168,926.5005592295564,18.195804380067727,1983.806739961693,902.6450623000062,8.552967211920569,4191.221695514044,1.3437779744893272,FALSE POSITIVE,0.25852458003063966
1000504,0.16552895334548878,0.01749771663414083,33.311553369798084,2.920400170657167,2328.901731220956,3672.4277715860585,33.501106038789295,6531.415906434007,1.2304831711512945,FALSE POSITIVE,0.013429986820359141
1000505,0.5062506464567181,0.03232477070137476,1185.4845615714733,10.237711147544204,2005.9163476635372,2828.5837706619304,8.326477249059364,6401.1436305292245,1.6276844527417678,FALSE POSITIVE,0.48180985795367237
1000505,45.02736572056941,2.6687829486827566,1247.6009390922081,1.7965431680344437,936.5290942276001,63026.878498020495,45.44985892379653,4965.249195409085,0.9955854574602905,FALSE POSITIVE,0.26653001252138653
1000505,0.39520589743250517,0.05615045671466774,1348.2965356353507,17.556950434635983,1621.1870754728918,14223.440783478976,14.650914227253022,5792.484187942296,0.8969808822785049,CANDIDATE,0.605845746504934
1000506,8.953907397853058,1.1810450048492869,466.2415121545096,9.24794349988375,1657.9328325051065,3187.5941454259546,33.67911333502097,3758.508343385904,1.321318709852378,FALSE POSITIVE,0.026889882279277598
1000506,2.649326938524097,0.21667026886934446,1981.931614261765,4.76269014599199,694.226235813415,136722.09855958627,65.21525444616918,5334.038268527075,0.8947371462871472,CONFIRMED,0.8377119732361487
1000506,25.015071671426405,2.5280592004463425,87.15833411487723,,639.2586702424667,270568.5581195975,9.794151212376736,5924.548599719669,1.436329781894516,FALSE POSITIVE,0.4026227728603541
1000507,5.275165734492655,0.2949321464184166,2179.4041726013834,12.203821135236673,1832.0321459200097,7554.315885279467,147.1259415283597,6292.961605445475,1.1861453657823162,CONFIRMED,0.8828985627805875
1000507,2.1447981816751502,0.2714971298921643,393.5112652517769,10.090606606417083,491.0995547721549,1287986.1637759265,7.634363987753508,5324.62031567902,0.8205423859888861,FALSE POSITIVE,0.0027880657440164437
1000507,1.0280778197209781,0.045178374300319186,1138.2446405872959,13.128852173475497,846.9404351681549,111881.94220567503,15.911583412802786,5058.976179476391,1.0797287599670038,FALSE POSITIVE,0.356400947675681
1000508,6.383882208714783,0.7839470240846923,1487.2728014971608,7.2722958436427785,566.4146917075344,273741.2650376316,28.699692175013716,5390.683742763959,0.9051457352307266,FALSE POSITIVE,0.5858995793161567
1000508,28.57318001558879,1.3933990736988848,1104.4875548448906,,1073.66564615364,64053.986337060574,10.628205775275609,6454.666816029387,1.4573168294373415,FALSE POSITIVE,0.31439969373198784
1000508,0.3802508234340941,0.04468056868222543,236.71128164037202,1.9719965668492452,2011.7578107810414,3910.594962464597,23.464199816325035,4610.037443442859,1.2779350003694225,FALSE POSITIVE,0.21233662855053992
1000509,4.386271505439184,0.6179358425771491,728.2668983189219,10.075862400281894,1910.9311551677547,2023.268992404887,28.05209378530034,7209.7059006073305,1.2618377860459262,FALSE POSITIVE,0.5633555613204023
1000509,3.3768436798596624,0.3079652530040368,473.1456048176179,10.509069801455091,969.1532381156084,79693.35753821168,18.594935868340556,6373.169292381588,0.808838020549781,CANDIDATE,0.6079006075723599
1000509,1.914321551977287,0.2286382172748136,1017.401413645114,10.054714913801986,1348.762908597702,24449.068818958585,22.604154877149135,8089.389717389049,1.0443616517090994,FALSE POSITIVE,0.4706908837614226
1000510,21.226845963719637,0.6626068331761685,1424.6484874126725,14.470217214926185,,41625.667654409335,21.952226927090155,6010.732066135894,1.0152430370917176,FALSE POSITIVE,0.4307488523698088
1000510,20.584858501696917,0.496051534181393,707.4491510499071,5.685416341714048,1196.8400875409957,38281.310040576784,45.55929493236129,3582.1673382019767,0.5196340899570793,FALSE POSITIVE,0.0012382214370893817
1000510,1.0489566199056033,0.1289157608028546,821.713680307676,16.618869442434896,1859.876878407705,3350.8796009491325,55.920567592964254,5960.958641857302,0.9173078794589263,CANDIDATE,0.5805782366267517
1000511,0.7652857681086213,0.07984134265838726,1428.3100617577434,13.466546223408654,1834.5119672537703,6339.5981982363655,8.419489335299373,4849.526000540784,1.4549133260384777,FALSE POSITIVE,0.5551057469374846
1000511,0.9569540104727255,0.050572768271313545,949.7509142060467,21.00617572966386,508.391227055508,323481.30160489597,45.25151250140689,4877.935165055045,1.0147123420411852,FALSE POSITIVE,0.22088148470632654
1000511,4.1658515617891165,0.29627048338151407,604.8830415825813,6.590860458178714,1361.3798544171946,28967.396144473525,45.46499683886273,5710.8723585105145,1.368535068550924,FALSE POSITIVE,0.20074774207544122
1000512,1.8956492735761523,0.14362203713416938,1176.0246775838111,13.346981159123478,1816.7182955425262,8713.756299034138,25.24391129126389,5807.961552080295,0.36759611215793014,FALSE POSITIVE,0.32230839372930975
1000512,18.649758088979468,2.1073315183484365,1881.5330596064623,16.073621832413423,2019.1104806396968,6282.481815365852,32.12558030756535,6315.853510078516,1.0788311227290905,CANDIDATE,0.5159873417553799
1000512,0.3671247341374626,0.022275211976131037,1116.315625912108,20.796580104809475,1767.695157387111,3481.031215821125,40.03145731023066,6395.460223674832,0.9247228200510871,FALSE POSITIVE,0.5152787273597456
1000513,47.86290663568105,4.803016277979424,259.73473185614,2.031465790827149,2151.8683152920366,113.40241437949017,13.011328832241364,5427.670998697693,0.8014859156457954,FALSE POSITIVE,0.04901764118533407
1000513,0.7030352522678286,0.08064555189831728,828.1498764087505,7.246193967331634,1605.321271444635,1377.8699725227384,25.749907391229982,4731.805764994518,0.8947249466315086,CANDIDATE,0.8691078931309351
1000513,142.0684333765094,19.522912168005643,1094.7263011547568,5.6153694471287645,1329.721360988087,24214.087775854514,37.88873703700565,5058.3098955715195,0.823859975228356,FALSE POSITIVE,0.41831411229675847
1000514,0.015053619863722827,0.0015724786850071708,968.019619033191,0.21478740573188734,1170.879581215418,20302.0539855895,26.9215413251364,5494.27715909508,0.959993334662269,FALSE POSITIVE,0.5280676574997712
1000514,1.110645441391044,0.03362395536090128,660.1192026248893,3.55653538785869,1554.399597476586,3578.572654942359,6.892963124682652,3178.5146579224215,0.9922989990662684,FALSE POSITIVE,0.24947064266803162
1000514,36.832230282505094,2.70233597778267,1356.718500098854,10.09442316543164,1359.158429078634,31590.928049547812,123.11801968171457,5168.947831249642,1.22894151567285,CONFIRMED,0.9767882636990464
1000515,2.8531683263420686,0.09307056125946911,1364.8192713706749,24.19483853384588,2276.1436916325847,1851.054797554304,19.517542764863794,5883.655023866789,0.7684030372315706,FALSE POSITIVE,0.3759365174205869
1000515,0.375777548595357,0.017110194868753856,1502.8212414981047,5.0248824450735246,1470.7954948440492,20800.313037811968,18.264122983326992,5342.821500069832,0.8099213622843098,CANDIDATE,0.7491172241455331
1000515,1.7079325730839987,0.19981311876201774,215.5911720103976,4.776413661183469,1560.8649649236036,10159.901077622128,8.272004645506627,4708.532357487146,0.7014762806713208,FALSE POSITIVE,0.10258756598553444
1000516,2.3421855464323817,0.17429028917349662,202.47877022944675,23.71886306228581,2185.789099015533,1255.7444247234405,26.029057016978058,6375.505049844411,1.4182351344741553,FALSE POSITIVE,0.09489817481940921
1000516,2.6656855099557464,0.149898356332092,966.7383911752349,6.4052603570834,415.03392680519084,1053361.610764851,5.134105885204892,4696.658024709524,1.7317640005263724,FALSE POSITIVE,0.15816188422316604
1000516,60.72720900343857,2.3220080796650397,261.1838400038233,1.9480766173688535,567.2858786627934,999769.1017676775,113.20985155080544,5146.294957744418,1.3941010124774005,CONFIRMED,0.872704319211704
1000517,22.450011438094517,2.461590945981648,938.9167628070402,3.7208621373061104,498.03898623882225,346876.97425710526,23.456737394988792,6025.112942885816,1.366938791910478,FALSE POSITIVE,0.45039246407611716
1000517,30.220943026388664,4.359097310183934,1493.010800287639,,1148.587827029345,52564.37735728054,45.71492416550174,4624.6764324089545,1.276729773662959,CANDIDATE,0.6884977898916571
1000517,243.66575693814346,9.939315070104993,1806.126964598171,15.790447750575463,1024.4337284071962,23677.61897391808,64.60936944365645,6258.244776154797,0.5906915821161258,CANDIDATE,0.6829502360927145
1000518,0.051681822359636316,0.001044738915011345,161.19708262363477,0.38319681351575174,,5695.020997213402,45.132730580515215,5001.021256944115,1.0898707953575104,FALSE POSITIVE,0.008821299568334839
1000518,23.34837074380965,3.482921256542907,50.87497950336533,,621.7828170355976,530179.3918878702,32.5391388588602,5639.415159346407,0.6977922355129429,FALSE POSITIVE,0.5965545146286719
1000518,0.33004184058776903,0.04592896531043969,1275.9075600160081,23.047648519331617,2317.1679158191396,304.29567034014826,29.61583766495159,5665.040636537739,0.6177385181076588,FALSE POSITIVE,0.4978740465003345
1000519,1.416093727199328,0.07877193422242328,1096.2792182675907,19.628158094652488,1123.7227203822454,28927.01421498212,42.677860003239246,4224.129000098076,0.9900078138587117,FALSE POSITIVE,0.2661986975224449
1000519,19.76898405840106,2.4444514596862246,1058.8022720350157,13.363636143410487,934.5548328080021,94339.87581926008,26.154874575957262,5631.112196178434,0.8832017954748126,CANDIDATE,0.5324543971682447
1000519,1.4775263781517758,0.21366791766394125,1768.4412783548846,12.88322352048615,1326.7388126664698,20216.951605212398,111.30568991246388,4775.325788317696,0.9580570117329077,CONFIRMED,0.9738131920265538
1000520,2.1146201448277786,0.09747655327362409,96.17072366043423,2.774869749633199,2270.497955475395,2085.6398523519483,28.721956531128523,5596.69070288682,1.695857326639335,FALSE POSITIVE,0.3210276860082108
1000520,0.307011668080774,0.03914887341749309,115.5307514353472,24.27519235054715,2441.633168657401,2652.3767450898617,34.31029733912797,5739.796833741989,1.3924824271983136,FALSE POSITIVE,0.4065233431015519
1000520,1.3630426270451197,0.20035065319926967,159.63858585717674,0.37443024850849804,1876.3627507096614,2959.8093749286295,76.35256758792725,5960.422267984389,1.3151940028230753,CANDIDATE,0.8003259896040775
1000521,5.138207571159581,0.23911109825783666,1210.4670450121955,1.14396622401179,661.4867404456072,38523.073565608,16.220958355640544,4732.270857231388,1.5429412754886251,FALSE POSITIVE,0.09284061809106323
1000521,63.362631482656994,8.408979027579889,1761.0566518599671,,913.5667767815042,12855.941915267038,46.72347711335624,4793.776645931924,1.5439704762891948,CANDIDATE,0.8455815741872137
1000521,0.9434501858865764,0.05306790281126144,899.8067918203094,7.232973946911042,1213.1123980812597,18401.46788423097,46.78437935423217,6293.945803632172,1.4875465638907637,FALSE POSITIVE,0.01065603043948693
1000522,2.2483821782657296,0.20105305773328797,1970.1599094695216,,2078.871367775232,2848.298010566645,25.096256938255692,6274.914554913987,1.2998309590924986,CANDIDATE,0.7849542565996399
1000522,7.177036631217149,0.4859351063298238,1461.9695359453187,14.080080531044013,302.0947027759112,4948409.0454891315,36.19341517043274,4017.0869588220867,0.9983252637480053,FALSE POSITIVE,0.48387929570610166
1000522,0.08659091766273996,0.011383304558598414,889.3364221951953,11.88201412473171,2332.7243224266326,351.1929050137924,45.515298374343274,5986.619480128111,0.9838268308554312,FALSE POSITIVE,0.5572851353235684
1000523,0.26340669892439217,0.03841774231828701,503.1471402179045,0.15182965751301464,733.7819028324509,352612.35905406886,33.84473522567701,5226.0075268369565,0.8845242453952418,FALSE POSITIVE,0.026478382314668456
1000523,3.534381409996414,0.27007671457775667,556.8460509610774,22.34866678926712,1518.655533005676,20274.362588427597,48.12392132163207,6318.175525471474,0.9892874036922297,FALSE POSITIVE,0.3002081976441957
1000523,3.288860062663123,0.34662456935722064,570.2830519373837,5.308696360140583,1374.797721416286,7235.308424196712,12.416984734560181,3803.541845553529,0.6772999367034196,FALSE POSITIVE,0.44846025042791615
1000524,8.45612624218746,0.5981546795045612,718.1390136749337,19.343004934637616,1763.7354197413476,3416.554730171934,56.75310589144016,5295.214742394264,1.1655623389662266,CANDIDATE,0.8047540983912698
1000524,0.2431855297530049,0.017566877094049364,1878.3920921173324,5.299123463196397,1679.595700536621,7262.116482676357,74.00544641713331,5113.01590084231,1.6012304330953173,CANDIDATE,0.8255189095695736
1000524,7.714063270226757,0.8536371470998909,1346.969417921368,,982.0213138881822,7887.638853884292,20.182138046741553,5491.586334028635,2.129553415583846,FALSE POSITIVE,0.388501363512715
1000525,2.1593650770519535,0.1256741393391617,326.7901525193454,13.57217544848145,835.2227731349586,199140.8859454447,20.662352914592038,5485.0295819690455,0.7038862498570935,FALSE POSITIVE,0.5909731817709747
1000525,0.5653396746920508,0.019422579623616078,49.49960733718496,15.834914607560288,1262.9673413366525,40101.35395753041,34.07586657652424,7190.452669585839,0.9450258043522471,FALSE POSITIVE,0.08451947850796593
1000525,0.09463458281122188,0.0027789256212214573,1240.372288087578,9.199808563788014,1003.8108476152324,74659.08668080378,39.167123884852636,7627.918074757256,0.7997454131027135,FALSE POSITIVE,0.3775663729867074
1000526,136.5507757099851,12.357709965023941,1427.1094169425426,,757.6792595970323,65093.5178660343,21.494257448403022,3589.034064407795,0.9564499724883996,FALSE POSITIVE,0.5682806173706367
1000526,0.17208337593592377,0.00610391793933687,1482.8389443908004,19.018674417890075,1288.1319814272088,11615.958905035997,35.154805807502,7817.353765614861,0.7219258068986744,FALSE POSITIVE,0.4462016484634958
1000526,0.49365636672499963,0.01176261036580349,1192.2847589294497,10.112722902634136,1932.7864752359017,7764.878696711096,28.763213528156218,4179.358340470193,1.3540651026528139,FALSE POSITIVE,0.20168878535110724
1000527,3.260046902980865,0.3966589015508184,41.3743142680153,12.37841032138129,1797.7695601012006,10541.814309049596,34.402922041549516,2758.5105705226233,1.1235176220492824,FALSE POSITIVE,0.07155050006951377
1000527,0.05735953553405305,0.004689969418427809,350.11247311659525,1.3476251199737992,331.8458229881334,6606113.857149316,17.442067805819544,6475.107143288808,0.697677251170853,FALSE POSITIVE,0.5782599004554196
1000527,0.5930980208373129,0.06872341908340493,1048.793952547259,19.445166051437205,2250.9915604329253,891.9715672659581,27.128608254687208,5068.900010474307,1.2627159659256373,FALSE POSITIVE,0.043142230188954085
1000528,5.434315461453266,0.792747954372344,1516.8328483796001,10.569161768092904,2001.708220285762,1561.5437405754828,91.55322761320316,5481.833118594545,0.8364816464149077,CONFIRMED,0.9109827915761652
1000528,0.9205235242407132,0.08621998292805991,400.95923494946123,8.236216315767178,1114.4018202151071,5416.971857736952,44.96511448311697,4327.7175030970475,0.5917838013480627,FALSE POSITIVE,0.18210701977650848
1000528,18.600018719432818,2.2956603415173134,1529.965469862616,19.08928357949728,1137.4988674011493,54703.19327791635,65.87996936539436,4952.712116794627,0.58301046149031,CANDIDATE,0.8829106872301382
1000529,1.8971859414665597,0.2570660626116899,234.58957757323503,1.6731334438501024,2341.3179621929835,2177.9228718551453,13.302068533414266,5132.264416724033,1.1260424760714223,FALSE POSITIVE,0.3325870673726746
1000529,1.1306766940576576,0.06166379204532578,477.75419946581655,5.977087369301346,2487.048645643626,688.4259010961571,7.696869490350131,5421.073324225445,1.262040197190001,FALSE POSITIVE,0.5475543176547314
1000529,0.5353671398263411,0.033649456088813465,1757.4551388843502,4.18121282841588,1601.5196600343825,6231.0962056788185,33.809941452343,4363.128818365584,1.251266172999052,CANDIDATE,0.8248998064444328
1000530,74.4534491840574,8.475747707092811,1388.1387562126877,16.768127086992966,738.4252137551988,365500.95216586,26.70995842941136,3813.4699403096633,0.8418725305284817,CANDIDATE,0.8009506267738138
1000530,48.66893751545232,5.528409433842703,577.8500717986428,6.426331579723024,642.4813168157746,537732.2686889531,75.83391823071969,4884.612690237487,0.5637884117275547,CONFIRMED,0.9180621351386101
1000530,0.2639659496559279,0.030182051544769994,472.56448470462306,8.382350876850309,1533.51046474257,2953.801540145437,31.76465752747207,3954.7708850013287,0.7323902449937889,FALSE POSITIVE,0.2800449114863586
1000531,0.40082828410127047,0.057335066097075546,770.0090287804826,4.810379403682562,988.5437458289879,35125.20788953381,38.953565445348005,6491.6463782608025,1.197595600503463,FALSE POSITIVE,0.5077814727427906
1000531,4.241325149720017,0.4538545805347573,116.68314686312434,15.557274881551038,,7580.342713760914,67.91582379563317,5926.567911783677,0.8063969436786099,CANDIDATE,0.8748380034296005
1000531,1.3121400949108801,0.14315629769071467,455.4906039709225,7.809610033861291,2090.5685536771584,2456.7101690284735,31.409590630854154,5828.009717983406,1.1072273244806807,FALSE POSITIVE,0.4371805754615852
1000532,10.832087492236239,0.41228354643885634,1250.8471616630886,,1278.1910980463508,41706.42319494009,19.83751064724504,4910.8564545156105,0.8559608074624909,FALSE POSITIVE,0.26212309710607024
1000532,0.5170010554809029,0.030448992130099908,973.2601462855547,19.79950964199759,510.4898094604609,694458.0696324911,13.012944724612945,5262.186117851579,0.8840362947826045,FALSE POSITIVE,0.3079289751454981
1000532,0.9489295089731488,0.10852305614485734,1092.3710854735334,8.586962191443895,1772.0480552726694,7002.1627002763325,30.589233628055226,6911.546705492436,1.5838267932173637,FALSE POSITIVE,0.34741915319475686
1000533,11.966893659001778,0.4338490794202401,366.5002987180986,7.042952307730289,1580.0630261619988,6734.496662820421,71.87198242674079,5216.707040582288,1.4731444807503489,CANDIDATE,0.6654399094177629
1000533,0.6127726355349885,0.09096440858907237,918.0755952116016,14.497345965920655,1789.5074289388801,10125.117303739757,34.562603264510834,4215.630591690826,0.7884527594845052,FALSE POSITIVE,0.057823139634499206
1000533,0.7231746380625048,0.09703096623112809,871.0698063370462,24.286109535286766,472.24465102383766,760091.7485258476,38.535254637398275,4767.717589569797,0.8470629231924242,FALSE POSITIVE,0.011195611514206737
1000534,7.334261903441893,0.9953934352199885,1104.7131627708677,,1396.732798960828,10199.657198881496,5.944099767526999,4539.386823587174,0.7767987957704662,FALSE POSITIVE,0.2585532622422013
1000534,0.3275525239869237,0.03982391908566119,148.2529599833734,1.2373258903021949,290.35246912161807,4845698.84223303,18.15326446378171,3624.1909071523687,1.5778819293699795,FALSE POSITIVE,0.1613224392804438
1000534,0.8546130346223594,0.10414916554466626,74.11735130548047,13.85400855806726,1804.2431236637221,9546.053157420285,39.164603684482316,5391.665152630706,1.0719061098841742,FALSE POSITIVE,0.3797580473327629
1000535,3.0631965845126747,0.1353708781126855,770.399645418067,15.295861167344507,1707.9257250234741,5988.07955078567,27.593222329392063,4146.217239208519,1.2062083530363121,FALSE POSITIVE,0.42956272675476004
1000535,1.539370148833148,0.0737416994683486,352.97249504924196,16.925892749873192,2476.03904233319,1584.0065939535862,6.854391308369583,6569.691681739608,1.3330903447490001,FALSE POSITIVE,0.3022468475128887
1000535,0.39699363168952284,0.05151923295931362,651.0602993133866,12.221352273272284,367.47558003037113,2132852.428659785,79.17734126771364,6323.29499435533,1.45977965871757,CANDIDATE,0.8714913674329403
1000536,6.608932121967286,0.4835988646012659,529.960979598987,5.263711712864907,649.6559574520733,602317.4869700106,18.907440890015742,4051.4690579662997,0.5589809009803034,FALSE POSITIVE,0.3364476756278145
1000536,0.17018173412371632,0.02372440921554807,1034.5814622160378,1.4871017027662607,2454.7570056156765,1324.8600434476732,26.040693301358786,4553.959981748447,1.9137074924872852,FALSE POSITIVE,0.002746830668572664
1000536,19.60114566748789,0.946371262136509,83.21134912160697,17.65121054191577,621.488488784843,577136.746618778,50.74753782261556,5318.265755146381,0.7946733439774838,CANDIDATE,0.551176438914901
1000537,1.090128813425959,0.09753429953259357,1754.4970728823037,,2394.1200366481307,387.09509977851155,53.29104303535738,5254.934912956739,0.7184726880243419,CANDIDATE,0.6548921191619086
1000537,5.386112127452495,0.48020402378958776,651.6579853734762,24.94912221600692,1063.0552358475716,33729.36609202359,21.0416521397248,5480.846909598658,1.0170167645751997,FALSE POSITIVE,0.24620425384056943
1000537,0.09952617420234926,0.002745262848544317,257.5993281706045,12.766214859424458,553.6112657430988,1124516.3063981321,19.005749090039913,4779.8370963201805,1.0214356181342026,FALSE POSITIVE,0.0666111016628839
1000538,9.548758355158546,1.0931559104201545,983.596884108894,2.2903479472251376,514.3831353649308,541570.1017386308,37.94920450787074,6339.247845390595,1.001359710885216,FALSE POSITIVE,0.3973883673463586
1000538,7.737519963218242,0.23392000852777717,981.2353691482011,12.71514216926591,603.3459458428679,218324.02409596724,14.368162419380946,4820.033305067975,1.1629950672821976,CANDIDATE,0.7049323750977041
1000538,3.9904368598940545,0.46948146643547334,2940.380761716756,1.974917438574621,917.9718961852002,112629.83647691522,34.34448961254104,5071.5782699999645,0.945452666654679,CONFIRMED,0.8654211254050156
1000539,0.33050026016636264,0.04649753286784855,1549.7393305413425,,806.7034356310302,63445.31601637072,63.34069583343632,7030.172055220521,1.5383387972772606,CANDIDATE,0.6103690744574908
1000539,25.46352014606567,2.615805174489253,1215.996383527004,0.14245528440640065,1922.426943231649,2037.928473273237,29.846921879616644,4805.49683861519,1.1690228614952574,FALSE POSITIVE,0.14228505055440754
1000539,2.561838555989231,0.25395433053240424,461.1668414321198,19.010805895767728,897.6431765466178,109685.52438053236,49.11605840477974,6816.247297161273,1.6629764654623551,CANDIDATE,0.6478901953554228
1000540,0.8553722054850249,0.12447607146265205,818.8514409782928,8.80851581201519,421.2732058239675,2592933.9968394553,49.517003534828795,5452.402754881493,0.9035209197502804,FALSE POSITIVE,0.4309328989051734
1000540,0.5209765014894405,0.07221041754953884,1167.3127495065735,14.88100613907596,,10657.420474729608,32.68901332523477,5164.962107981648,0.7118254501367927,FALSE POSITIVE,0.07705824965763712
1000540,0.08438846568552015,0.005331675003724926,266.0639538860668,19.056616894764243,1529.8705930561712,2014.8460406980344,31.674682388436004,5992.719346567025,0.9446568965297999,FALSE POSITIVE,0.08346732822057956
1000541,8.228766831715719,0.25746770195353375,2358.5880030738535,8.380386345573267,2258.817459711487,3381.6477565423575,22.608722402905673,5579.073857962613,1.1089158165766078,CONFIRMED,0.9394754107967177
1000541,0.4591252264721221,0.06034056617625502,960.4106230403185,14.937520022575171,2184.3937959957516,2542.238620338195,46.98264234003247,3181.7570196475012,1.463212230105352,FALSE POSITIVE,0.574359807621272
1000541,0.33964983532866094,0.03755396095436317,786.7277458432457,1.255683839517858,2134.7340216638686,3483.6250334556858,79.58504966345275,7222.709710720728,1.1896675604539997,CANDIDATE,0.8669516433829848
1000542,1.4180681923676586,0.20399911838036278,1004.776071008666,1.4613594922411084,2022.8356200629437,998.1843686930737,28.908969660018286,6014.6402399811595,2.026709251460938,FALSE POSITIVE,0.42704527636841066
1000542,0.5114968797486512,0.06837538991329284,129.01838658524792,13.862122650193356,1867.6322506262761,2293.0338599819593,29.518486570368587,5679.666038871587,1.330886994584157,FALSE POSITIVE,0.3452495772632237
1000542,7.742180678199373,0.843399369949053,743.561851438339,16.75313491593169,859.9263816403874,5802.151127238989,12.376274132461322,5076.622509764264,0.8793884727321695,FALSE POSITIVE,0.06290146866967834
1000543,0.12666988938340745,0.007798722087473883,599.258183285759,19.129663533650444,2388.689358512661,2211.590617982021,48.280397643885216,3775.014565868733,0.4832218271937897,FALSE POSITIVE,0.5678784064135044
1000543,6.452928291223052,0.7303665825349537,1079.6533339239309,7.368317785999845,1529.6112291679747,19584.315592145576,63.32158315487626,3157.753129592702,1.2780121895723193,CANDIDATE,0.7167595543946067
1000543,1.0329484284143207,0.03501869560302297,988.6814107783334,23.760592679276467,1495.4366101100663,7370.98956204942,8.80924705728848,7454.662543462489,0.6884374501990294,FALSE POSITIVE,0.45592208571337905
1000544,2.849450618327632,0.07565779574254251,363.0801881522402,14.407387401108245,1304.7856253111217,5732.530082888168,23.300650638187662,5665.099551493226,1.6008907316337073,CANDIDATE,0.6594081651970763
